date,2. high,3. low,Amazon
2010-02-17,117.13,115.55,
2010-02-18,118.51,114.82,
2010-02-19,119.09,117.0,
2010-02-22,118.97,116.18,
2010-02-23,119.25,116.51,
2010-02-24,119.8,117.15,
2010-02-25,118.34,115.85,
2010-02-26,119.43,117.0,
2010-03-01,124.66,117.53,18.0
2010-03-02,127.35,124.8,
2010-03-03,126.94,124.43,
2010-03-04,128.85,125.57,
2010-03-05,129.45,127.07,
2010-03-08,130.85,127.71,
2010-03-09,130.81,127.97,
2010-03-10,131.17,128.48,
2010-03-11,133.62,130.36,
2010-03-12,134.2,131.18,
2010-03-15,132.0,128.63,
2010-03-16,132.29,130.5,
2010-03-17,132.694,131.22,
2010-03-18,132.85,130.44,
2010-03-19,133.71,129.66,
2010-03-22,130.96,128.64,
2010-03-23,130.94,128.07,
2010-03-24,129.4,127.2,
2010-03-25,136.91,128.04,
2010-03-26,136.99,133.76,
2010-03-29,136.63,134.33,
2010-03-30,138.19,135.36,
2010-03-31,136.8,134.48,
2010-04-01,136.51,131.18,18.0
2010-04-05,133.74,130.78,
2010-04-06,136.0,131.18,
2010-04-07,136.08,133.86,
2010-04-08,141.25,134.71,
2010-04-09,141.33,139.07,
2010-04-12,142.915,139.68,
2010-04-13,141.98,139.12,
2010-04-14,144.5,139.2,
2010-04-15,147.09,144.0,
2010-04-16,147.17,141.45,
2010-04-19,143.67,139.13,
2010-04-20,144.64,142.1,
2010-04-21,149.0,143.5219,
2010-04-22,151.09,145.88,
2010-04-23,149.09,142.42,
2010-04-26,147.73,142.9,
2010-04-27,146.44,141.11,
2010-04-28,142.75,138.69,
2010-04-29,142.45,139.79,
2010-04-30,141.4,136.91,
2010-05-01,,,19.0
2010-05-03,139.44,136.11,
2010-05-04,135.81,128.38,
2010-05-05,131.61,127.55,
2010-05-06,132.33,120.6,
2010-05-07,131.18,123.76,
2010-05-10,132.21,129.26,
2010-05-11,133.08,128.47,
2010-05-12,134.13,129.68,
2010-05-13,136.99,131.0,
2010-05-14,131.0,126.76,
2010-05-17,129.95,125.8,
2010-05-18,131.25,125.51,
2010-05-19,127.93,123.8,
2010-05-20,125.0,118.78,
2010-05-21,124.97,117.52,
2010-05-24,124.5,120.65,
2010-05-25,125.19,118.5,
2010-05-26,125.79,122.3,
2010-05-27,126.85,120.6,
2010-05-28,127.6,124.01,
2010-06-01,126.572,123.02,19.0
2010-06-02,126.43,121.65,
2010-06-03,129.15,124.85,
2010-06-04,128.2,122.18,
2010-06-07,126.606,121.6744,
2010-06-08,122.0,115.8,
2010-06-09,121.47,117.36,
2010-06-10,123.5,119.2,
2010-06-11,123.53,120.29,
2010-06-14,125.7,123.5,
2010-06-15,126.92,122.5,
2010-06-16,127.98,125.365,
2010-06-17,127.8,124.69,
2010-06-18,127.48,125.07,
2010-06-21,127.48,121.41,
2010-06-22,125.23,121.55,
2010-06-23,123.22,120.04,
2010-06-24,120.85,116.8,
2010-06-25,121.76,117.626,
2010-06-28,120.04,117.1,
2010-06-29,116.48,106.01,
2010-06-30,112.68,108.11,
2010-07-01,111.69,106.7,18.0
2010-07-02,111.29,108.56,
2010-07-06,112.53,109.0,
2010-07-07,113.63,109.81,
2010-07-08,117.48,114.07,
2010-07-09,117.4,114.65,
2010-07-12,119.7,117.32,
2010-07-13,124.88,120.3,
2010-07-14,123.75,121.4749,
2010-07-15,122.48,119.26,
2010-07-16,121.92,118.01,
2010-07-19,120.74,117.0,
2010-07-20,120.71,117.51,
2010-07-21,121.25,117.26,
2010-07-22,120.87,118.02,
2010-07-23,119.28,105.8,
2010-07-26,118.6,114.88,
2010-07-27,118.5,115.0658,
2010-07-28,118.2,116.4,
2010-07-29,118.87,115.52,
2010-07-30,118.74,114.51,
2010-08-01,,,20.0
2010-08-02,120.38,117.57,
2010-08-03,122.87,119.68,
2010-08-04,128.47,123.0,
2010-08-05,128.0,125.82,
2010-08-06,128.4,125.9,
2010-08-09,129.93,127.8501,
2010-08-10,130.0,127.38,
2010-08-11,128.12,125.2,
2010-08-12,127.0,123.55,
2010-08-13,127.48,124.26,
2010-08-16,127.37,123.04,
2010-08-17,129.98,126.79,
2010-08-18,130.81,128.26,
2010-08-19,130.02,126.82,
2010-08-20,128.04,126.02,
2010-08-23,129.22,126.5,
2010-08-24,125.44,123.18,
2010-08-25,127.37,123.83,
2010-08-26,127.59,124.82,
2010-08-27,126.64,122.25,
2010-08-30,126.95,123.69,
2010-08-31,125.9,122.5,
2010-09-01,132.599,126.17,22.0
2010-09-02,135.21,132.05,
2010-09-03,139.5,136.625,
2010-09-07,138.6,136.89,
2010-09-08,139.7,136.45,
2010-09-09,141.37,139.26,
2010-09-10,142.6001,140.04,
2010-09-13,145.74,143.76,
2010-09-14,146.7,143.832,
2010-09-15,145.62,143.56,
2010-09-16,148.23,145.16,
2010-09-17,148.98,146.5,
2010-09-20,151.95,147.35,
2010-09-21,153.31,149.6,
2010-09-22,152.7,149.1,
2010-09-23,155.92,150.97,
2010-09-24,160.89,155.42,
2010-09-27,161.2,157.88,
2010-09-28,160.88,154.89,
2010-09-29,161.78,157.75,
2010-09-30,160.93,155.6,
2010-10-01,157.44,152.2,22.0
2010-10-04,155.96,152.79,
2010-10-05,161.21,157.01,
2010-10-06,160.68,154.6,
2010-10-07,157.4,153.39,
2010-10-08,156.28,152.78,
2010-10-11,156.63,152.34,
2010-10-12,156.95,151.4,
2010-10-13,156.79,153.85,
2010-10-14,156.9499,154.23,
2010-10-15,164.88,156.75,
2010-10-18,165.19,161.82,
2010-10-19,162.8,157.0,
2010-10-20,159.87,156.57,
2010-10-21,166.13,161.29,
2010-10-22,170.17,162.27,
2010-10-25,171.99,168.32,
2010-10-26,171.0,167.5,
2010-10-27,169.75,166.54,
2010-10-28,168.49,165.05,
2010-10-29,168.5,164.81,
2010-11-01,164.58,161.52,30.0
2010-11-02,165.94,163.36,
2010-11-03,168.61,162.29,
2010-11-04,172.53,168.4,
2010-11-05,171.65,168.59,
2010-11-08,173.2,168.78,
2010-11-09,173.14,169.06,
2010-11-10,173.37,169.41,
2010-11-11,172.05,169.4201,
2010-11-12,171.26,165.05,
2010-11-15,165.35,158.56,
2010-11-16,160.91,156.77,
2010-11-17,160.85,157.55,
2010-11-18,165.0,160.7401,
2010-11-19,164.99,162.84,
2010-11-22,170.6,165.0,
2010-11-23,168.81,164.62,
2010-11-24,177.89,171.53,
2010-11-26,178.38,176.16,
2010-11-29,181.8425,177.57,
2010-11-30,177.7,174.9,
2010-12-01,179.32,176.0,37.0
2010-12-02,177.45,173.92,
2010-12-03,176.4,174.05,
2010-12-06,178.43,174.6,
2010-12-07,181.47,176.57,
2010-12-08,178.16,175.2,
2010-12-09,178.11,173.8,
2010-12-10,175.95,173.36,
2010-12-13,177.94,173.73,
2010-12-14,175.76,173.09,
2010-12-15,179.0,173.5909,
2010-12-16,178.3,175.04,
2010-12-17,178.75,177.02,
2010-12-20,183.98,178.04,
2010-12-21,185.65,182.6001,
2010-12-22,185.45,184.11,
2010-12-23,184.98,181.8905,
2010-12-27,183.14,180.45,
2010-12-28,182.77,181.05,
2010-12-29,184.35,180.41,
2010-12-30,184.55,182.75,
2010-12-31,182.3,179.51,
2011-01-01,,,34.0
2011-01-03,186.0,181.21,
2011-01-04,187.6995,183.78,
2011-01-05,187.45,184.07,
2011-01-06,187.41,185.25,
2011-01-07,188.45,183.74,
2011-01-10,185.29,182.51,
2011-01-11,186.0,183.21,
2011-01-12,185.38,183.3,
2011-01-13,186.45,183.51,
2011-01-14,188.94,184.92,
2011-01-18,191.6,188.25,
2011-01-19,191.0,186.21,
2011-01-20,186.85,181.0,
2011-01-21,183.25,176.84,
2011-01-24,178.49,174.1475,
2011-01-25,176.75,174.28,
2011-01-26,177.89,174.63,
2011-01-27,185.0,177.31,
2011-01-28,173.71,166.9,
2011-01-31,171.44,167.41,
2011-02-01,173.1,169.51,31.0
2011-02-02,175.2,170.87,
2011-02-03,174.67,171.95,
2011-02-04,177.19,173.75,
2011-02-07,177.55,174.77,
2011-02-08,183.11,176.59,
2011-02-09,186.47,182.26,
2011-02-10,187.24,183.6,
2011-02-11,189.5,185.37,
2011-02-14,191.4,188.35,
2011-02-15,190.49,188.25,
2011-02-16,190.0,186.35,
2011-02-17,189.09,185.31,
2011-02-18,188.5,185.13,
2011-02-22,184.72,179.32,
2011-02-23,181.15,174.39,
2011-02-24,179.75,174.56,
2011-02-25,180.75,177.1,
2011-02-28,175.89,172.15,
2011-03-01,173.96,168.67,30.0
2011-03-02,173.3,168.35,
2011-03-03,174.46,172.05,
2011-03-04,172.75,169.51,
2011-03-07,172.09,166.24,
2011-03-08,169.71,166.72,
2011-03-09,169.75,163.9,
2011-03-10,168.47,164.82,
2011-03-11,169.2,164.12,
2011-03-14,168.08,164.57,
2011-03-15,166.88,160.76,
2011-03-16,168.14,162.8701,
2011-03-17,166.3,160.78,
2011-03-18,163.54,160.59,
2011-03-21,165.79,161.72,
2011-03-22,164.44,162.25,
2011-03-23,166.26,160.82,
2011-03-24,172.0,167.36,
2011-03-25,173.49,170.3,
2011-03-28,172.5,169.25,
2011-03-29,174.84,170.07,
2011-03-30,181.16,177.66,
2011-03-31,181.57,178.5,
2011-04-01,183.25,178.59,29.0
2011-04-04,183.61,180.69,
2011-04-05,186.36,181.8,
2011-04-06,188.27,181.12,
2011-04-07,185.17,181.76,
2011-04-08,186.22,182.78,
2011-04-11,186.49,181.85,
2011-04-12,184.59,179.42,
2011-04-13,182.88,179.8,
2011-04-14,182.08,179.36,
2011-04-15,181.78,179.0196,
2011-04-18,178.91,175.37,
2011-04-19,179.47,176.6,
2011-04-20,185.0,181.59,
2011-04-21,185.97,183.046,
2011-04-25,186.35,183.77,
2011-04-26,186.42,180.738,
2011-04-27,197.8,182.75,
2011-04-28,196.79,192.27,
2011-04-29,196.59,193.78,
2011-05-01,,,30.0
2011-05-02,203.42,196.18,
2011-05-03,202.59,196.69,
2011-05-04,201.86,195.37,
2011-05-05,201.0,196.12,
2011-05-06,199.56,196.56,
2011-05-09,202.36,196.78,
2011-05-10,205.29,201.56,
2011-05-11,205.5,202.25,
2011-05-12,206.1852,200.62,
2011-05-13,206.39,202.36,
2011-05-16,200.9,191.37,
2011-05-17,195.98,191.76,
2011-05-18,198.283,193.25,
2011-05-19,199.95,197.55,
2011-05-20,199.8,197.24,
2011-05-23,197.29,192.02,
2011-05-24,197.0,193.0,
2011-05-25,194.35,191.14,
2011-05-26,196.45,190.88,
2011-05-27,196.12,193.5,
2011-05-31,198.44,195.03,
2011-06-01,197.26,192.05,32.0
2011-06-02,194.44,190.56,
2011-06-03,193.21,187.62,
2011-06-06,189.85,185.18,
2011-06-07,190.63,185.52,
2011-06-08,189.81,186.32,
2011-06-09,191.76,185.71,
2011-06-10,190.77,186.28,
2011-06-13,189.31,184.86,
2011-06-14,190.72,187.07,
2011-06-15,192.45,185.3,
2011-06-16,187.0,181.59,
2011-06-17,187.39,184.64,
2011-06-20,188.852,185.57,
2011-06-21,195.0,187.12,
2011-06-22,195.2,191.32,
2011-06-23,194.46,188.3,
2011-06-24,194.92,191.35,
2011-06-27,202.58,194.03,
2011-06-28,202.88,200.6,
2011-06-29,206.25,201.03,
2011-06-30,205.2,200.5,
2011-07-01,210.27,203.61,34.0
2011-07-05,214.45,208.73,
2011-07-06,214.4,211.0101,
2011-07-07,217.8,215.09,
2011-07-08,218.32,213.25,
2011-07-11,217.5,211.0,
2011-07-12,215.65,211.12,
2011-07-13,216.83,212.14,
2011-07-14,215.91,209.38,
2011-07-15,214.53,209.29,
2011-07-18,213.39,208.29,
2011-07-19,218.4,213.77,
2011-07-20,220.2,214.41,
2011-07-21,217.09,211.07,
2011-07-22,217.949,211.11,
2011-07-25,216.08,213.0,
2011-07-26,215.6,210.35,
2011-07-27,227.2,219.62,
2011-07-28,225.95,220.23,
2011-07-29,225.75,219.51,
2011-08-01,227.45,217.66,36.0
2011-08-02,222.43,211.3,
2011-08-03,214.83,205.54,
2011-08-04,208.0,201.45,
2011-08-05,207.32,194.84,
2011-08-08,200.39,190.05,
2011-08-09,205.09,190.46,
2011-08-10,202.4,193.6,
2011-08-11,200.85,191.36,
2011-08-12,204.56,197.21,
2011-08-15,205.28,198.32,
2011-08-16,201.39,194.75,
2011-08-17,199.6,193.74,
2011-08-18,191.34,179.72,
2011-08-19,190.0,177.55,
2011-08-22,184.2,177.1,
2011-08-23,194.84,178.52,
2011-08-24,196.31,190.17,
2011-08-25,196.99,191.07,
2011-08-26,199.72,189.6,
2011-08-29,206.67,202.55,
2011-08-30,212.49,204.3214,
2011-08-31,216.17,211.35,
2011-09-01,217.64,211.62,36.0
2011-09-02,210.69,207.0,
2011-09-06,216.6,204.47,
2011-09-07,220.19,214.22,
2011-09-08,220.64,216.34,
2011-09-09,216.96,209.75,
2011-09-12,216.66,208.65,
2011-09-13,219.95,215.01,
2011-09-14,224.99,216.724,
2011-09-15,227.2,221.25,
2011-09-16,240.44,226.74,
2011-09-19,244.0,232.8801,
2011-09-20,241.05,231.03,
2011-09-21,240.52,231.81,
2011-09-22,228.79,219.0,
2011-09-23,224.49,219.061,
2011-09-26,230.24,221.4,
2011-09-27,234.75,222.4,
2011-09-28,235.81,225.6,
2011-09-29,234.3,216.29,
2011-09-30,223.0,215.21,
2011-10-01,,,36.0
2011-10-03,221.6,211.39,
2011-10-04,215.0,200.43,
2011-10-05,220.17,208.481,
2011-10-06,223.62,217.55,
2011-10-07,227.9,218.41,
2011-10-10,232.8,224.1,
2011-10-11,236.75,229.0,
2011-10-12,241.84,234.33,
2011-10-13,239.68,235.23,
2011-10-14,246.71,240.18,
2011-10-17,246.71,240.67,
2011-10-18,244.61,236.624,
2011-10-19,243.33,229.25,
2011-10-20,234.739,229.8,
2011-10-21,236.9999,230.6,
2011-10-24,240.47,234.0,
2011-10-25,239.01,225.89,
2011-10-26,207.58,196.51,
2011-10-27,208.6,201.1,
2011-10-28,218.4,205.75,
2011-10-31,218.89,213.04,
2011-11-01,216.21,207.43,46.0
2011-11-02,216.79,212.72,
2011-11-03,218.5,213.02,
2011-11-04,218.23,214.3308,
2011-11-07,220.2,214.0,
2011-11-08,219.35,215.21,
2011-11-09,215.7,210.6,
2011-11-10,214.0592,208.1,
2011-11-11,217.88,210.31,
2011-11-14,222.35,214.25,
2011-11-15,220.3275,214.26,
2011-11-16,216.97,211.23,
2011-11-17,212.9,202.1,
2011-11-18,205.34,197.11,
2011-11-21,193.36,185.05,
2011-11-22,194.04,183.58,
2011-11-23,194.6,187.89,
2011-11-25,190.83,181.51,
2011-11-28,194.6197,190.54,
2011-11-29,195.5,187.3,
2011-11-30,195.3,188.75,
2011-12-01,198.075,191.59,57.0
2011-12-02,199.66,195.18,
2011-12-05,199.0,193.6677,
2011-12-06,198.32,190.11,
2011-12-07,196.71,189.12,
2011-12-08,195.89,190.08,
2011-12-09,193.95,188.4,
2011-12-12,191.15,187.63,
2011-12-13,189.68,178.5,
2011-12-14,180.75,170.25,
2011-12-15,184.799,179.53,
2011-12-16,184.41,180.31,
2011-12-19,183.17,179.0,
2011-12-20,183.17,180.54,
2011-12-21,183.5,172.49,
2011-12-22,179.67,174.21,
2011-12-23,179.68,175.6,
2011-12-27,178.5947,176.16,
2011-12-28,176.65,172.28,
2011-12-29,174.55,166.97,
2011-12-30,175.17,172.49,
2012-01-01,,,45.0
2012-01-03,179.475,175.55,
2012-01-04,180.5,176.065,
2012-01-05,178.25,174.05,
2012-01-06,184.65,177.5,
2012-01-09,184.37,177.0,
2012-01-10,182.4,177.1,
2012-01-11,180.77,178.19,
2012-01-12,179.49,175.75,
2012-01-13,178.8,173.5,
2012-01-17,183.3,178.51,
2012-01-18,190.25,181.12,
2012-01-19,195.94,190.36,
2012-01-20,192.9,189.04,
2012-01-23,191.73,185.23,
2012-01-24,188.41,183.82,
2012-01-25,188.17,184.61,
2012-01-26,194.85,188.73,
2012-01-27,196.5,192.33,
2012-01-30,195.0,190.13,
2012-01-31,195.63,189.7,
2012-02-01,179.95,172.0,40.0
2012-02-02,181.9362,176.8,
2012-02-03,187.9,181.89,
2012-02-06,186.56,182.9201,
2012-02-07,184.94,182.06,
2012-02-08,186.49,182.91,
2012-02-09,185.69,181.76,
2012-02-10,187.63,182.52,
2012-02-13,192.4993,185.68,
2012-02-14,193.57,186.1,
2012-02-15,191.54,183.26,
2012-02-16,181.68,175.14,
2012-02-17,183.41,179.36,
2012-02-21,184.75,180.5768,
2012-02-22,182.99,180.29,
2012-02-23,180.75,176.96,
2012-02-24,180.74,178.37,
2012-02-27,179.19,176.5,
2012-02-28,184.29,177.95,
2012-02-29,184.0,179.01,
2012-03-01,180.49,176.58,41.0
2012-03-02,181.84,178.918,
2012-03-05,181.82,178.18,
2012-03-06,183.5,178.04,
2012-03-07,185.5,182.4,
2012-03-08,188.38,183.8,
2012-03-09,187.2,183.44,
2012-03-12,185.4,182.2,
2012-03-13,184.87,180.77,
2012-03-14,184.3199,181.14,
2012-03-15,184.43,180.3,
2012-03-16,185.68,182.35,
2012-03-19,186.68,183.0,
2012-03-20,194.41,182.88,
2012-03-21,194.28,191.26,
2012-03-22,194.06,190.26,
2012-03-23,196.2,191.8,
2012-03-26,202.97,195.5,
2012-03-27,209.85,202.88,
2012-03-28,207.0,200.31,
2012-03-29,205.31,200.63,
2012-03-30,206.85,201.87,
2012-04-01,,,38.0
2012-04-02,199.9,197.0,
2012-04-03,202.39,197.5,
2012-04-04,197.68,192.36,
2012-04-05,196.03,193.55,
2012-04-09,194.2,190.5,
2012-04-10,193.52,186.57,
2012-04-11,191.97,186.79,
2012-04-12,192.26,185.61,
2012-04-13,189.94,186.26,
2012-04-16,189.47,183.65,
2012-04-17,190.04,186.87,
2012-04-18,193.45,188.74,
2012-04-19,194.55,189.75,
2012-04-20,193.48,189.8,
2012-04-23,188.99,185.51,
2012-04-24,190.7,186.51,
2012-04-25,194.8,191.6,
2012-04-26,196.36,193.02,
2012-04-27,228.69,220.22,
2012-04-30,233.84,223.05,
2012-05-01,232.97,228.4,39.0
2012-05-02,231.44,227.4,
2012-05-03,232.53,228.03,
2012-05-04,229.7199,223.74,
2012-05-07,226.8675,222.29,
2012-05-08,225.39,218.2,
2012-05-09,225.78,220.16,
2012-05-10,229.08,221.95,
2012-05-11,230.68,225.73,
2012-05-14,227.29,222.51,
2012-05-15,230.61,223.0,
2012-05-16,228.0,222.5,
2012-05-17,226.0,218.09,
2012-05-18,219.63,212.81,
2012-05-21,219.98,212.82,
2012-05-22,218.87,213.96,
2012-05-23,217.55,211.18,
2012-05-24,217.66,212.7,
2012-05-25,215.98,212.22,
2012-05-29,216.55,212.29,
2012-05-30,212.98,207.752,
2012-05-31,213.7878,207.11,
2012-06-01,211.23,207.3,41.0
2012-06-04,215.35,206.37,
2012-06-05,216.86,211.16,
2012-06-06,218.4,214.52,
2012-06-07,221.49,218.11,
2012-06-08,219.42,216.66,
2012-06-11,220.87,215.2,
2012-06-12,218.0,214.5222,
2012-06-13,217.38,213.52,
2012-06-14,216.5,212.56,
2012-06-15,219.33,214.46,
2012-06-18,223.76,216.73,
2012-06-19,225.2,221.66,
2012-06-20,224.74,220.84,
2012-06-21,226.03,220.52,
2012-06-22,222.51,219.35,
